,3.6,25.1,47.2,59.6,6203,0.46,298,9.84,N/A,425.088,N/A,N/A,127.088,70.10313159,
,4.2,25,47.6,60.4,6033,0.59,379,11.85,N/A,511.92,N/A,N/A,132.92,74.03500547,
,4.8,25,48.1,61.8,5716,0.76,457,14.5,N/A,626.4,N/A,N/A,169.4,72.95657727,
,5,25.3,48.4,63.1,5636,0.82,482,15.63,N/A,675.216,N/A,N/A,193.216,71.38456435,
,5.2,25.3,49,64.9,5555,0.88,513,16.64,N/A,718.848,N/A,N/A,205.848,71.36418269,
,5.4,25.1,49.6,66.9,5473,0.96,556,17.89,N/A,772.848,N/A,N/A,216.848,71.94170134,
23,0,14.7,19.2,21.2,6744,0.11,74,3.72,N/A,160.704,N/A,N/A,86.704,46.04739148,
,0.6,14.7,20.6,23.5,6726,0.11,79,3.78,N/A,163.296,N/A,N/A,84.296,48.37840486,
,1.2,14.7,21.9,25.6,6705,0.14,97,4.19,N/A,181.008,N/A,N/A,84.008,53.58879166,
,1.8,14.6,23.1,27.5,6599,0.19,135,5.07,N/A,219.024,N/A,N/A,84.024,61.63708087,
,2.4,14.8,24.4,29.6,6497,0.27,184,6.25,N/A,270,N/A,N/A,86,68.14814815,
,3,14.5,25.6,31.5,6305,0.38,246,8.04,N/A,347.328,N/A,N/A,101.328,70.82642344,
,3.6,14.4,26.4,33.9,6119,0.51,324,9.96,N/A,430.272,N/A,N/A,106.272,75.30120482,
,4.2,14.6,27.5,37.6,5945,0.65,401,12.29,N/A,530.928,N/A,N/A,129.928,75.52813187,
,4.8,14.8,28.8,44.6,5626,0.84,493,15.23,N/A,657.936,N/A,N/A,164.936,74.93130031,
,5,14.4,30.3,53.2,5520,0.92,528,16.4,N/A,708.48,N/A,N/A,180.48,74.52574526,
,5.2,14.3,31.6,60,5426,0.97,552,17.3,N/A,747.36,N/A,N/A,195.36,73.85998715,
,5.4,,,,,,,,,,,,,,
24,0,,,,,,,,,,,,,,
,0.6,,,,,,,,,,,,,,
,1.2,,,,,,,,,,,,,,
,1.8,,,,,,,,,,,,,,
,2.4,,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,
,3.6,,,,,,,,,,,,,,
,4.2,,,,,,,,,,,,,,
,4.8,,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,
,5.2,,,,,,,,,,,,,,
,5.4,,,,,,,,,,,,,,
25,0,17.1,27.3,30.3,6800,0.11,75,3.48,N/A,150.336,N/A,N/A,75.336,49.88825032,
,0.6,17.1,27.9,33.9,6733,0.11,80,3.54,N/A,152.928,N/A,N/A,72.928,52.3121992,
,1.2,17.1,28.7,35.8,6708,0.14,99,4,N/A,172.8,N/A,N/A,73.8,57.29166667,
,1.8,17.2,30.6,38.8,6666,0.2,142,5,N/A,216,N/A,N/A,74,65.74074074,
,2.4,17.1,32.2,41.9,6550,0.28,187,6.4,N/A,276.48,N/A,N/A,89.48,67.63599537,
,3,17.1,33.5,44.3,6334,0.38,257,8.04,N/A,347.328,N/A,N/A,90.328,73.99345863,
,3.6,17.1,34.8,47.3,6142,0.51,334,10.05,N/A,434.16,N/A,N/A,100.16,76.93016399,
,4.2,17.1,35.6,51.4,5950,0.66,417,12.33,N/A,532.656,N/A,N/A,115.656,78.28692439,
,4.8,17.1,36.8,60.2,5700,0.84,515,14.99,N/A,647.568,N/A,N/A,132.568,79.52832753,
,5,17.1,38.6,73.3,5300,0.91,513,15.4,N/A,665.28,N/A,N/A,152.28,77.11038961,
,5.2,,,,,,,,,,,,,,
,5.4,,,,,,,,,,,,,,
26,0,17,37.8,42.1,6827,0.1,72,3.65,N/A,157.68,N/A,N/A,85.68,45.66210046,
,0.6,17,38.1,434,6743,0.11,81,3.73,N/A,161.136,N/A,N/A,80.136,50.26809651,
,1.2,17,38.5,45.1,6700,0.14,103,4.05,N/A,174.96,N/A,N/A,71.96,58.87059899,
,1.8,16.9,38.7,64.3,6657,0.2,141,4.68,N/A,202.176,N/A,N/A,61.176,69.74121557,
,2.4,16.9,38.7,47.7,6600,0.27,184,5.8,N/A,250.56,N/A,N/A,66.56,73.43550447,
,3,16.9,38.8,49.3,6375,0.37,251,7.51,N/A,324.432,N/A,N/A,73.432,77.36598116,
,3.6,17,39,51.9,6273,0.5,323,9.5,N/A,410.4,N/A,N/A,87.4,78.7037037,
,4.2,17,39.2,56.1,6012,0.64,402,11.73,N/A,506.736,N/A,N/A,104.736,79.33124941,
,4.8,17,39.6,61.5,5764,0.81,490,14.25,N/A,615.6,N/A,N/A,125.6,79.597141,
,5,17,40.2,71.8,5662,0.86,519,15.3,N/A,660.96,N/A,N/A,141.96,78.5221496,
,5.2,,,,,,,,,,,,,,
,5.4,,,,,,,,,,,,,,
27,0,17.1,35,40.6,6856,0.11,77,3.7,N/A,159.84,N/A,N/A,82.84,48.17317317,
,0.6,17.1,35.6,42.2,6784,0.11,80,3.75,N/A,162,N/A,N/A,82,49.38271605,
,1.2,16.9,36,44,6750,0.14,98,4.12,N/A,177.984,N/A,N/A,79.984,55.06112909,
,1.8,16.9,36.6,45.1,6717,0.19,131,4.8,N/A,207.36,N/A,N/A,76.36,63.17515432,
,2.4,16.9,37,46.2,6530,0.27,184,6.1,N/A,263.52,N/A,N/A,79.52,69.82392228,
,3,17,37.5,47.8,6400,0.36,240,7.9,N/A,341.28,N/A,N/A,101.28,70.32348805,
,3.6,17.2,38.3,51.8,6172,0.5,324,9.92,N/A,428.544,N/A,N/A,104.544,75.60483871,
,4.2,17,39.2,55.8,5995,0.65,402,12.05,N/A,520.56,N/A,N/A,118.56,77.22452743,
,4.8,17,39.7,61.8,5751,0.82,490,14.75,N/A,637.2,N/A,N/A,147.2,76.89893283,
,5,17,40.7,72.8,5252,0.91,502,15.45,N/A,667.44,N/A,N/A,165.44,75.21275321,
,5.2,,,,,,,,,,,,,,
,5.4,,,,,,,,,,,,,,
28,0,17.8,20,21.9,6808,0.11,74,3.6,N/A,155.52,N/A,N/A,81.52,47.58230453,
,0.6,18.5,21.1,23.9,6796,0.11,81,3.62,N/A,156.384,N/A,N/A,75.384,51.79558011,
,1.2,18.6,22.1,25.3,6693,0.13,95,3.86,N/A,166.752,N/A,N/A,71.752,56.97083093,
,1.8,18,22.7,26.5,6650,0.17,122,4.57,N/A,197.424,N/A,N/A,75.424,61.7959316,
,2.4,18.6,23.8,28.5,6550,0.25,173,5.76,N/A,248.832,N/A,N/A,75.832,69.52481996,
,3,19.1,24.8,30.7,6299,0.35,235,7.38,N/A,318.816,N/A,N/A,83.816,73.71022784,
,3.6,18.4,25.7,33.1,6122,0.49,310,9.63,N/A,416.016,N/A,N/A,106.016,74.51636476,
,4.2,18.8,26.9,37.9,5900,0.65,402,11.85,N/A,511.92,N/A,N/A,109.92,78.52789498,
,4.8,19.4,28.4,46.8,5550,0.85,495,15,N/A,648,N/A,N/A,153,76.38888889,
,5,20.1,29.9,57.5,5444,0.89,506,15.4,N/A,665.28,N/A,N/A,159.28,76.05820106,
,5.2,,,,,,,,,,,,,,
,5.4,,,,,,,,,,,,,,
29,0,18.2,22.5,26.3,6723,0.09,66,3.67,N/A,158.544,N/A,N/A,92.544,41.62882228,
,0.6,18.2,23.8,28.7,6750,0.11,76,3.82,N/A,165.024,N/A,N/A,89.024,46.05390731,
,1.2,18.2,25.1,30.6,6675,0.13,96,4.31,N/A,186.192,N/A,N/A,90.192,51.55968033,
,1.8,18.1,26.4,32.3,6501,0.19,132,5.23,N/A,225.936,N/A,N/A,93.936,58.42362439,
,2.4,18.1,27.7,34.5,6421,0.27,183,6.42,N/A,277.344,N/A,N/A,94.344,65.98303911,
,3,18.1,29,36.8,6255,0.37,247,7.92,N/A,342.144,N/A,N/A,95.144,72.19182566,
,3.6,17.9,29.8,39.2,6092,0.49,314,9.82,N/A,424.224,N/A,N/A,110.224,74.01750019,
,4.2,17.8,30.7,42.2,5854,0.63,392,12.01,N/A,518.832,N/A,N/A,126.832,75.55432202,
,4.8,17.8,31.9,47.3,5630,0.79,473,14.51,N/A,626.832,N/A,N/A,153.832,75.45881512,
,5,17.8,33.2,54.8,5541,0.87,506,15.59,N/A,673.488,N/A,N/A,167.488,75.13125698,
,5.2,17.8,34.7,61.6,5452,0.93,538,16.68,N/A,720.576,N/A,N/A,182.576,74.66249223,
,5.4,17.8,35.8,67.8,5364,0.98,551,17.61,N/A,760.752,N/A,N/A,209.752,72.42833407,
30,0,18.4,19.9,22.1,6830,0.09,67,3.17,N/A,136.944,N/A,N/A,69.944,48.92510807,
,0.6,18.5,22.7,26.9,6830,0.1,74,3.39,N/A,146.448,N/A,N/A,72.448,50.52988091,
,1.2,18.5,23.4,28.1,6747,0.14,100,3.97,N/A,171.504,N/A,N/A,71.504,58.30767796,
,1.8,18.5,24.5,29.2,6576,0.2,135,4.84,N/A,209.088,N/A,N/A,74.088,64.5661157,
,2.4,18.4,27.3,33.2,6507,0.28,190,6.2,N/A,267.84,N/A,N/A,77.84,70.93787336,
,3,18.4,29.5,36.7,6326,0.38,251,7.82,N/A,337.824,N/A,N/A,86.824,74.29904329,
,3.6,18.4,30.1,38.2,6147,0.51,322,9.78,N/A,422.496,N/A,N/A,100.496,76.2137393,
,4.2,18.4,31,40.5,5900,0.66,411,12.15,N/A,524.88,N/A,N/A,113.88,78.30361225,
,4.8,18.4,31.7,44.6,5740,0.83,492,14.81,N/A,639.792,N/A,N/A,147.792,76.8999925,
,5,18.4,32.7,50.2,5516,0.89,520,15.76,N/A,680.832,N/A,N/A,160.832,76.37713856,
,5.2,18.4,33.8,57.4,5490,0.96,541,16.82,N/A,726.624,N/A,N/A,185.624,74.45391289,
,5.4,18.4,34.7,62.4,5338,1.02,575,17.9,N/A,773.28,N/A,N/A,198.28,74.35857645,
31,0,17,26.3,30.4,6800,0.11,77,3.55,N/A,153.36,N/A,N/A,76.36,50.20865936,
,0.6,17.1,26.9,31.7,6750,0.11,80,3.55,N/A,153.36,N/A,N/A,73.36,52.1648409,
,1.2,16.9,27.5,33.1,6726,0.13,94,3.8,N/A,164.16,N/A,N/A,70.16,57.26120858,
,1.8,17.4,28.1,34.5,6613,0.18,124,4.49,N/A,193.968,N/A,N/A,69.968,63.92807061,
,2.4,17.5,28.7,35.8,6550,0.24,169,5.8,N/A,250.56,N/A,N/A,81.56,67.44891443,
,3,17.9,29.4,37.8,6399,0.34,228,7.2,N/A,311.04,N/A,N/A,83.04,73.30246914,
,3.6,17.9,29.9,40,6150,0.48,308,9.4,N/A,406.08,N/A,N/A,98.08,75.84712372,
,4.2,18.2,31.1,47.7,5942,0.64,400,11.8,N/A,509.76,N/A,N/A,109.76,78.46829881,
,4.8,18.5,31.8,56.3,5600,0.84,490,15,N/A,648,N/A,N/A,158,75.61728395,
,5,19,32.7,66.5,5460,0.9,515,15.8,N/A,682.56,N/A,N/A,167.56,75.45124238,
,5.2,,,,,,,,,,,,,,
,5.4,,,,,,,,,,,,,,
32,0,,,,,,,,,,,,,,
,0.6,,,,,,,,,,,,,,
,1.2,,,,,,,,,,,,,,
,1.8,,,,,,,,,,,,,,
,2.4,,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,
,3.6,,,,,,,,,,,,,,
,4.2,,,,,,,,,,,,,,
,4.8,,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,
,5.2,,,,,,,,,,,,,,
,5.4,,,,,,,,,,,,,,
33,0,18.8,23.3,30.2,6600,0.11,77,4.55,N/A,196.56,N/A,N/A,119.56,39.17378917,
,0.6,18.8,27.5,36.3,6670,0.11,79,4.37,N/A,188.784,N/A,N/A,109.784,41.84676668,
,1.2,19.7,32.2,38.8,6675,0.13,93,4.64,N/A,200.448,N/A,N/A,107.448,46.3960728,
,1.8,19.9,33.8,41.2,6558,0.18,128,5.4,N/A,233.28,N/A,N/A,105.28,54.8696845,
,2.4,20.4,35,43.8,6450,0.26,176,6.53,N/A,282.096,N/A,N/A,106.096,62.39010833,
,3,20.6,36,45.9,6300,0.36,242,8.28,N/A,357.696,N/A,N/A,115.696,67.6552156,
,3.6,20.2,37.1,50.2,6085,0.5,319,10.33,N/A,446.256,N/A,N/A,127.256,71.48363271,
,4.2,20.6,38.3,57.1,5830,0.65,399,12.5,N/A,540,N/A,N/A,141,73.88888889,
,4.8,21,39.6,67.4,5516,0.81,471,14.9,N/A,643.68,N/A,N/A,172.68,73.17300522,
,5,,,,,,,,,,,,,,
,5.2,,,,,,,,,,,,,,
,5.4,,,,,,,,,,,,,,
34,0,18.6,20.4,24.4,6799,0.09,64,3.08,N/A,133.056,N/A,N/A,69.056,48.1000481,
,0.6,18.6,22.1,27.6,6762,0.11,76,3.33,N/A,143.856,N/A,N/A,67.856,52.83060839,
,1.2,18.6,22.9,29.3,6690,0.13,90,3.66,N/A,158.112,N/A,N/A,68.112,56.92167577,
,1.8,18.6,23.9,31.1,6619,0.2,134,4.77,N/A,206.064,N/A,N/A,72.064,65.02834071,
,2.4,18.4,25,33.2,6451,0.28,187,6.04,N/A,260.928,N/A,N/A,73.928,71.66727986,
,3,18.4,25.8,35.2,6286,0.38,249,7.61,N/A,328.752,N/A,N/A,79.752,75.74098409,
,3.6,18.6,26.9,38.5,6124,0.5,327,9.62,N/A,415.584,N/A,N/A,88.584,78.68445368,
,4.2,18.4,27.7,42.4,5886,0.65,400,11.82,N/A,510.624,N/A,N/A,110.624,78.33552673,
,4.8,18.4,28.6,48.1,5729,0.82,486,14.52,N/A,627.264,N/A,N/A,141.264,77.47933884,
,5,18.2,29.5,54.2,5510,0.88,522,15.67,N/A,676.944,N/A,N/A,154.944,77.11125292,
,5.2,18.3,30.2,60.4,5430,0.95,539,16.51,N/A,713.232,N/A,N/A,174.232,75.57148305,
,5.4,18.3,31.1,67.6,6349,1.01,566,17.49,N/A,755.568,N/A,N/A,189.568,74.91053089,
35,0,16.7,28.4,34.2,6660,0.1,67,4.41,N/A,190.512,N/A,N/A,123.512,35.16838834,
,0.6,16.8,30.8,37.2,6637,0.11,77,4.56,N/A,196.992,N/A,N/A,119.992,39.08788174,
,1.2,16.8,31.8,39.2,6622,0.14,98,5.02,N/A,216.864,N/A,N/A,118.864,45.18961192,
,1.8,17,32.9,40.8,6516,0.2,135,5.88,N/A,254.016,N/A,N/A,119.016,53.1462585,
,2.4,17,33.1,43.3,6407,0.28,186,7.1,N/A,306.72,N/A,N/A,120.72,60.64162754,
,3,17.2,34.8,44.9,6224,0.38,252,8.71,N/A,376.272,N/A,N/A,124.272,66.97282817,
,3.6,17.4,36.1,47.1,6045,0.51,320,10.61,N/A,458.352,N/A,N/A,138.352,69.81533843,
,4.2,17.6,37.1,50.7,5791,0.66,401,12.94,N/A,559.008,N/A,N/A,158.008,71.73421489,
,4.8,17.9,39.1,55.4,5620,0.83,482,15.44,N/A,667.008,N/A,N/A,185.008,72.26300134,
,5,18.3,39.9,66.1,5484,0.89,510,16.27,N/A,702.864,N/A,N/A,192.864,72.5602677,
,5.2,18.3,41.3,71.5,5324,0.95,531,17.29,N/A,746.928,N/A,N/A,215.928,71.09118951,
,5.4,18.2,42.5,76.5,5283,1,553,18.02,N/A,778.464,N/A,N/A,225.464,71.03732478,
36,0,17.4,24.9,25.3,6625,0.09,65,4.46,N/A,192.672,N/A,N/A,127.672,33.73609035,
,0.6,17.4,29.1,29.9,6584,0.11,73,4.52,N/A,195.264,N/A,N/A,122.264,37.38528351,
,1.2,17.7,31.3,33.1,6584,0.14,96,4.7,N/A,203.04,N/A,N/A,107.04,47.28132388,
,1.8,17.8,33.1,35.1,6493,0.19,131,5.52,N/A,238.464,N/A,N/A,107.464,54.9349168,
,2.4,17.9,34.4,36.9,6487,0.27,184,6.29,N/A,271.728,N/A,N/A,87.728,67.7147736,
,3,18.1,35.5,39.6,6305,0.36,243,7.39,N/A,319.248,N/A,N/A,76.248,76.11637348,
,3.6,18.3,36.4,40.9,6211,0.47,311,9.53,N/A,411.696,N/A,N/A,100.696,75.54117601,
,4.2,18.3,37.1,43.2,5957,0.63,390,11.4,N/A,492.48,N/A,N/A,102.48,79.19103314,
,4.8,18.3,37.3,45.3,5718,0.79,469,14.27,N/A,616.464,N/A,N/A,147.464,76.07905733,
,5,18.7,37.7,49.1,5553,0.87,501,15.56,N/A,672.192,N/A,N/A,171.192,74.53227649,
,5.2,18.7,38.8,53.5,5454,0.93,526,16.42,N/A,709.344,N/A,N/A,183.344,74.15302026,
,5.4,18.7,40.5,58.6,5341,0.98,550,17.32,N/A,748.224,N/A,N/A,198.224,73.50739885,
37,0,16.8,21.7,29.3,6672,0.09,63,4.07,N/A,175.824,N/A,N/A,112.824,35.83128583,
,0.6,17,24.4,34.1,6708,0.11,74,4.35,N/A,187.92,N/A,N/A,113.92,39.37845892,
,1.2,17,26.2,36.5,6628,0.14,98,4.74,N/A,204.768,N/A,N/A,106.768,47.85904048,
,1.8,17,28.1,39.6,6553,0.2,134,5.56,N/A,240.192,N/A,N/A,106.192,55.78870237,
,2.4,17,29.5,41.7,6380,0.27,184,6.66,N/A,287.712,N/A,N/A,103.712,63.95284173,
,3,17,31.2,44.6,6291,0.38,250,8.09,N/A,349.488,N/A,N/A,99.488,71.5332143,
,3.6,17,32.8,48.1,6038,0.5,317,9.94,N/A,429.408,N/A,N/A,112.408,73.82256502,
,4.2,17,34.3,53.8,5870,0.64,398,12.1,N/A,522.72,N/A,N/A,124.72,76.14018978,
,4.8,17,35.3,59.5,5641,0.82,482,14.74,N/A,636.768,N/A,N/A,154.768,75.69475853,
,5,17,36.2,66.8,5557,0.86,500,15.52,N/A,670.464,N/A,N/A,170.464,74.57521955,
,5.2,17,37,73.5,5470,0.94,527,16.59,N/A,716.688,N/A,N/A,189.688,73.53269484,
,5.4,17,38.1,80.9,5317,1,565,17.6,N/A,760.32,N/A,N/A,195.32,74.3108165,
38,0,17,23,27.1,6735,0.09,67,3.25,N/A,140.4,N/A,N/A,73.4,47.72079772,
,0.6,17.3,24.6,29.3,6693,0.11,77,3.46,N/A,149.472,N/A,N/A,72.472,51.51466495,
,1.2,17.2,25.5,30.5,6702,0.14,100,3.99,N/A,172.368,N/A,N/A,72.368,58.01540889,
,1.8,17.1,26.4,32,6621,0.19,134,4.8,N/A,207.36,N/A,N/A,73.36,64.62191358,
,2.4,17.1,27.3,33.6,6437,0.26,175,5.94,N/A,256.608,N/A,N/A,81.608,68.19740616,
,3,18,28,37.5,6216,0.36,237,7.55,N/A,326.16,N/A,N/A,89.16,72.66372333,
,3.6,18,28.2,45.4,6072,0.49,311,9.54,N/A,412.128,N/A,N/A,101.128,75.46199239,
,4.2,17,29.5,51.2,5889,0.64,394,11.87,N/A,512.784,N/A,N/A,118.784,76.83547069,
,4.8,17,30.3,55.6,5584,0.82,483,14.67,N/A,633.744,N/A,N/A,150.744,76.2137393,
,5,17,31,63.8,5561,0.88,511,15.65,N/A,676.08,N/A,N/A,165.08,75.58277127,
,5.2,17,32.1,71.9,5474,0.95,535,16.5,N/A,712.8,N/A,N/A,177.8,75.05611672,
,5.4,17,33,80.4,5385,1,563,17.56,N/A,758.592,N/A,N/A,195.592,74.21644309,
39,0,16.3,22.3,28.1,6772,0.09,61,4.16,N/A,179.712,N/A,N/A,118.712,33.94319801,
,0.6,16.3,24.8,31.9,6708,0.1,71,4.3,N/A,185.76,N/A,N/A,114.76,38.2213609,
,1.2,16.2,27.3,35.2,6643,0.14,95,4.76,N/A,205.632,N/A,N/A,110.632,46.19903517,
,1.8,16.2,28.7,37.2,6555,0.19,136,5.69,N/A,245.808,N/A,N/A,109.808,55.32773547,
,2.4,16.2,29.7,39,6473,0.27,182,6.86,N/A,296.352,N/A,N/A,114.352,61.41345427,
,3,16.2,31.1,41.6,6299,0.37,245,8.43,N/A,364.176,N/A,N/A,119.176,67.27516366,
,3.6,16.3,32.2,44.4,6129,0.49,315,10.16,N/A,438.912,N/A,N/A,123.912,71.7683727,
,4.2,16.4,31.1,56.6,5866,0.64,390,12.48,N/A,539.136,N/A,N/A,149.136,72.33796296,
,4.8,16.4,34.7,63.4,5701,0.81,488,15.43,N/A,666.576,N/A,N/A,178.576,73.20995655,
,5,17,36.1,76.7,5543,0.88,515,16.32,N/A,705.024,N/A,N/A,190.024,73.04715868,
,5.2,17,39.6,78.3,5385,0.95,540,17.29,N/A,746.928,N/A,N/A,206.928,72.29612493,
,5.4,,,,,,,,,,,,,,
40,0,16.9,25,32.1,6717,0.1,72,3.3,N/A,142.56,N/A,N/A,70.56,50.50505051,
,0.6,16.9,25.9,33.8,6693,0.12,81,3.53,N/A,152.496,N/A,N/A,71.496,53.11614731,
,1.2,17.2,26.7,35,6681,0.15,101,4,N/A,172.8,N/A,N/A,71.8,58.44907407,
,1.8,17.1,27.5,36.8,6570,0.21,143,5.01,N/A,216.432,N/A,N/A,73.432,66.07156058,
,2.4,17.2,24.7,38.7,6380,0.29,193,6.31,N/A,272.592,N/A,N/A,79.592,70.80178435,
,3,17.3,30.4,42.6,6270,0.4,260,8.02,N/A,346.464,N/A,N/A,86.464,75.0438718,
,3.6,17.6,31.8,46.1,6087,0.52,329,9.89,N/A,427.248,N/A,N/A,98.248,77.00445643,
,4.2,16.8,32.8,51.2,5907,0.66,414,12.15,N/A,524.88,N/A,N/A,110.88,78.87517147,
,4.8,16.3,33.6,59,5666,0.84,498,15.06,N/A,650.592,N/A,N/A,152.592,76.54566918,
,5,16.8,34.5,69.8,5569,0.9,527,16.1,N/A,695.52,N/A,N/A,168.52,75.77064642,
,5.2,16.5,35.4,81.2,5470,0.95,545,16.78,N/A,724.896,N/A,N/A,179.896,75.18319869,
,5.4,16.6,36.5,90.6,5311,1.02,572,17.84,N/A,770.688,N/A,N/A,198.688,74.21939877,
41,0,17.2,22.8,27.4,6793,0.09,61,3.37,N/A,145.584,N/A,N/A,84.584,41.90020881,
,0.6,16.7,23.9,29.3,6815,0.1,71,3.63,N/A,156.816,N/A,N/A,85.816,45.27599225,
,1.2,17.6,25.9,32.1,6732,0.14,96,4.23,N/A,182.736,N/A,N/A,86.736,52.53480431,
,1.8,17.1,27.2,33.8,6550,0.19,135,5.23,N/A,225.936,N/A,N/A,90.936,59.75143403,
,2.4,17,28.2,35.4,6462,0.27,183,6.34,N/A,273.888,N/A,N/A,90.888,66.81563267,
,3,17,29,37.3,6203,0.37,246,8.06,N/A,348.192,N/A,N/A,102.192,70.65067549,
,3.6,17,29.9,39.6,6038,0.5,314,9.92,N/A,428.544,N/A,N/A,114.544,73.27135603,
,4.2,17,30.7,43.2,5880,0.64,392,12.23,N/A,528.336,N/A,N/A,136.336,74.19520911,
,4.8,17,31.7,48.3,5651,0.81,479,14.83,N/A,640.656,N/A,N/A,161.656,74.76711371,
,5,17,32.7,55.4,5567,0.88,505,15.95,N/A,689.04,N/A,N/A,184.04,73.29037501,
,5.2,17,33.8,62.6,5484,0.95,543,17.01,N/A,734.832,N/A,N/A,191.832,73.89444118,
,5.4,,,,,,,,,,,,,,
42,0,16.8,22.9,31.8,6729,0.08,59,3.15,N/A,136.08,N/A,N/A,77.08,43.35684891,
,0.6,16.9,23.8,32.6,6738,0.1,71,3.39,N/A,146.448,N/A,N/A,75.448,48.48137223,
,1.2,17,24.3,33.3,6651,0.13,92,4.06,N/A,175.392,N/A,N/A,83.392,52.45393176,
,1.8,17,25.2,34.2,6564,0.19,129,4.89,N/A,211.248,N/A,N/A,82.248,61.06566689,
,2.4,17.1,25.8,34.9,6391,0.27,178,6.06,N/A,261.792,N/A,N/A,83.792,67.9929104,
,3,17,26.4,35.4,6218,0.37,238,7.71,N/A,333.072,N/A,N/A,95.072,71.45602152,
,3.6,17,26.7,36.4,6058,0.48,304,9.45,N/A,408.24,N/A,N/A,104.24,74.46600039,
,4.2,17,27.5,37.4,5825,0.64,389,11.79,N/A,509.328,N/A,N/A,120.328,76.37514529,
,4.8,17,28.1,39.1,5607,0.82,480,14.79,N/A,638.928,N/A,N/A,158.928,75.12583577,
,5,17,28.9,41.4,5530,0.89,506,15.85,N/A,684.72,N/A,N/A,178.72,73.89881996,
,5.2,17,29.6,44.2,5389,0.94,538,16.69,N/A,721.008,N/A,N/A,183.008,74.61775736,
,5.4,17,30.4,47.2,5311,1.01,556,17.43,N/A,752.976,N/A,N/A,196.976,73.84033488,
43,0,24,34.3,42.3,6772,0.1,70,4.22,N/A,182.304,N/A,N/A,112.304,38.39740214,
,0.6,24,35,44.4,6772,0.11,77,4.52,N/A,195.264,N/A,N/A,118.264,39.4337922,
,1.2,23.8,35.5,46.4,6700,0.14,98,4.75,N/A,205.2,N/A,N/A,107.2,47.7582846,
,1.8,23.9,36.3,48.7,6670,0.19,133,5.6,N/A,241.92,N/A,N/A,108.92,54.97685185,
,2.4,24,37.4,52.4,6470,0.27,186,6.75,N/A,291.6,N/A,N/A,105.6,63.78600823,
,3,23.9,37.8,54,6300,0.37,244,8.24,N/A,355.968,N/A,N/A,111.968,68.54548723,
,3.6,23.8,38.4,56.8,6095,0.5,318,10.22,N/A,441.504,N/A,N/A,123.504,72.02652751,
,4.2,23.9,38.9,61.4,5880,0.64,392,12.39,N/A,535.248,N/A,N/A,143.248,73.23707889,
,4.8,24.1,39.7,68.4,5533,0.82,484,15.12,N/A,653.184,N/A,N/A,169.184,74.09856947,
,5,24.1,40.4,78.9,5502,0.89,514,16.1,N/A,695.52,N/A,N/A,181.52,73.90154129,
,5.2,23.9,41.4,90.2,5385,0.93,527,16.7,N/A,721.44,N/A,N/A,194.44,73.04834775,
,5.4,,,,,,,,,,,,,,
44,0,25,38.9,42.7,6730,0.1,68,4.4,N/A,190.08,N/A,N/A,122.08,35.77441077,
,0.6,24.7,38.9,45.1,6699,0.11,75,4.54,N/A,196.128,N/A,N/A,121.128,38.24033284,
,1.2,24.4,39.4,47.4,6645,0.13,94,4.82,N/A,208.224,N/A,N/A,114.224,45.14369141,
,1.8,24.6,40.1,49.4,6550,0.18,126,5.65,N/A,244.08,N/A,N/A,118.08,51.62241888,
,2.4,24.6,41,51.4,6454,0.25,170,6.66,N/A,287.712,N/A,N/A,117.712,59.08686464,
,3,24.6,41.8,53.7,6335,0.35,233,8.22,N/A,355.104,N/A,N/A,122.104,65.61458052,
,3.6,24.6,42.7,56.6,6092,0.49,305,10.21,N/A,441.072,N/A,N/A,136.072,69.14970798,
,4.2,24.6,43.6,60.2,5900,0.63,390,12.4,N/A,535.68,N/A,N/A,145.68,72.8046595,
,4.8,24.6,44.5,66.7,5611,0.81,477,15.2,N/A,656.64,N/A,N/A,179.64,72.64254386,
,5,24.6,45.3,73.4,5450,0.88,506,16.1,N/A,695.52,N/A,N/A,189.52,72.75132275,
,5.2,24.6,46.4,82.4,5366,0.94,535,17.3,N/A,747.36,N/A,N/A,212.36,71.58531364,
,5.4,,,,,,,,,,,,,,
45,0,21.9,18.6,39.8,6780,0.11,74,4.45,N/A,192.24,N/A,N/A,118.24,38.49354973,
,0.6,21.8,36.6,42.2,6747,0.11,77,4.1,N/A,177.12,N/A,N/A,100.12,43.4733514,
,1.2,21.8,37.7,43.8,6721,0.13,94,4.43,N/A,191.376,N/A,N/A,97.376,49.11796673,
,1.8,21.8,38.6,45.4,6610,0.18,132,5.16,N/A,222.912,N/A,N/A,90.912,59.21619294,
,2.4,21.8,39.3,46.8,6593,0.27,182,6.65,N/A,287.28,N/A,N/A,105.28,63.35282651,
,3,21.8,39.8,48.9,6307,0.37,241,7.7,N/A,332.64,N/A,N/A,91.64,72.45069745,
,3.6,21.8,40.3,52.5,6127,0.5,316,9.95,N/A,429.84,N/A,N/A,113.84,73.51572678,
,4.2,21.8,41.1,56.4,5841,0.65,401,12.2,N/A,527.04,N/A,N/A,126.04,76.08530662,
,4.8,21.8,70.7,76.9,5430,0.85,491,15.12,N/A,653.184,N/A,N/A,162.184,75.17024299,
